as_of_date,index_name,index_code,ticker,yahoo_ticker,name_cn,name_en,exchange,exchange_cn,weight_pct
2026-06-04,CSI 1000,000852,600810,600810.SS,神马股份,Shen Ma Industry Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.036
2026-06-04,CSI 1000,000852,600812,600812.SS,华北制药,North China Pharmaceutical Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.042
2026-06-04,CSI 1000,000852,600821,600821.SS,金开新能,"Nyoccr Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.139
2026-06-04,CSI 1000,000852,600827,600827.SS,百联股份,"Shanghai Bailian Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.073
2026-06-04,CSI 1000,000852,600835,600835.SS,上海机电,Shanghai Mechanical & Electrical Industry Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.076
2026-06-04,CSI 1000,000852,600850,600850.SS,电科数字,"CETC Digital Technology Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.107
2026-06-04,CSI 1000,000852,600859,600859.SS,王府井,"Wangfujing Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.095
2026-06-04,CSI 1000,000852,600861,600861.SS,北京人力,"Fesco Group Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.035
2026-06-04,CSI 1000,000852,600864,600864.SS,哈投股份,"Harbin Hatou Investment Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.075
2026-06-04,CSI 1000,000852,600866,600866.SS,星湖科技,Star Lake Bioscience Co Inc Zhao Qing Guangdong,Shanghai Stock Exchange,上海证券交易所,0.054
2026-06-04,CSI 1000,000852,600867,600867.SS,通化东宝,"Tonghua Dongbao Pharmaceutical Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.106
2026-06-04,CSI 1000,000852,600869,600869.SS,远东股份,"Far East Smarter Energy Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.288
2026-06-04,CSI 1000,000852,600872,600872.SS,中炬高新,"Jonjee Hi-Tech Industrial and Commercial Holding Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.132
2026-06-04,CSI 1000,000852,600877,600877.SS,电科芯片,CETC Chips Technology Inc.,Shanghai Stock Exchange,上海证券交易所,0.111
2026-06-04,CSI 1000,000852,600882,600882.SS,妙可蓝多,"Shanghai Milkground Food Tech Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.053
2026-06-04,CSI 1000,000852,600888,600888.SS,新疆众和,Xinjiang Joinworld Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.111
2026-06-04,CSI 1000,000852,600894,600894.SS,广日股份,"Guangzhou Guangri Stock Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.04
2026-06-04,CSI 1000,000852,600903,600903.SS,贵州燃气,Guizhou Gas Group Corporation Ltd.,Shanghai Stock Exchange,上海证券交易所,0.046
2026-06-04,CSI 1000,000852,600908,600908.SS,无锡银行,"Wuxi Rural Commercial Bank Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.09
2026-06-04,CSI 1000,000852,600916,600916.SS,中国黄金,"China National Gold Group Gold Jewellery Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.072
2026-06-04,CSI 1000,000852,600928,600928.SS,西安银行,"BANK OF XI'AN CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.05
2026-06-04,CSI 1000,000852,600929,600929.SS,雪天盐业,"Snowsky Salt Industry Group CO.,LTD",Shanghai Stock Exchange,上海证券交易所,0.039
2026-06-04,CSI 1000,000852,600933,600933.SS,爱柯迪,"IKD Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.088
2026-06-04,CSI 1000,000852,600961,600961.SS,株冶集团,"Zhuzhou Smelter Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.146
2026-06-04,CSI 1000,000852,600963,600963.SS,岳阳林纸,Yueyang Forest & Paper Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.046
2026-06-04,CSI 1000,000852,600971,600971.SS,恒源煤电,Anhui Hengyuan Coal Industry and Electricity Power Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.049
2026-06-04,CSI 1000,000852,600975,600975.SS,新五丰,Hunan New Wellful Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.041
2026-06-04,CSI 1000,000852,600986,600986.SS,浙文互联,"Zhewen Interactive Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.142
2026-06-04,CSI 1000,000852,600993,600993.SS,马应龙,"Mayinglong Pharmaceutical Group Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.079
2026-06-04,CSI 1000,000852,600996,600996.SS,贵广网络,"Guizhou Broadcasting & TV Information Network Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.074
2026-06-04,CSI 1000,000852,600997,600997.SS,开滦股份,"Kailuan Energy Chemical Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.037
2026-06-04,CSI 1000,000852,601003,601003.SS,柳钢股份,Liuzhou Iron & Steel Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.022
2026-06-04,CSI 1000,000852,601020,601020.SS,华钰矿业,"Tibet Huayu Mining Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.173
2026-06-04,CSI 1000,000852,601022,601022.SS,宁波远洋,"NINGBO OCEAN SHIPPING CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.023
2026-06-04,CSI 1000,000852,601033,601033.SS,永兴股份,"Grandtop Yongxing Group Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.042
2026-06-04,CSI 1000,000852,601038,601038.SS,一拖股份,FIRST TRACTOR COMPANY LIMITED,Shanghai Stock Exchange,上海证券交易所,0.03
2026-06-04,CSI 1000,000852,601068,601068.SS,中铝国际,China Aluminum International Engineering Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.018
2026-06-04,CSI 1000,000852,601069,601069.SS,西部黄金,"Western Region Gold Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.081
2026-06-04,CSI 1000,000852,601083,601083.SS,锦江航运,"Shanghai Jinjiang Shipping (Group) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.032
2026-06-04,CSI 1000,000852,601089,601089.SS,福元医药,"Beijing Winsunny Pharmaceutical CO.,LTD",Shanghai Stock Exchange,上海证券交易所,0.029
2026-06-04,CSI 1000,000852,601096,601096.SS,宏盛华源,"Hsino Tower Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.058
2026-06-04,CSI 1000,000852,601101,601101.SS,昊华能源,Beijing Haohua Energy Resource Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.075
2026-06-04,CSI 1000,000852,601107,601107.SS,四川成渝,Sichuan Expressway Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.044
2026-06-04,CSI 1000,000852,601126,601126.SS,四方股份,Beijing Sifang Automation Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.419
2026-06-04,CSI 1000,000852,601137,601137.SS,博威合金,Ningbo Powerway Alloy Material Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.117
2026-06-04,CSI 1000,000852,601163,601163.SS,三角轮胎,"TRIANGLE TYRE CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.049
2026-06-04,CSI 1000,000852,601187,601187.SS,厦门银行,"Xiamen Bank Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.101
2026-06-04,CSI 1000,000852,601200,601200.SS,上海环境,"Shanghai Environment Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.055
2026-06-04,CSI 1000,000852,601208,601208.SS,东材科技,Sichuan EM Technology Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.438
2026-06-04,CSI 1000,000852,601222,601222.SS,林洋能源,"Jiangsu Linyang Energy Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.102
2026-06-04,CSI 1000,000852,601311,601311.SS,骆驼股份,Camel Group Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.077
2026-06-04,CSI 1000,000852,601326,601326.SS,秦港股份,QINHUANGDAO PORT COMPANY LIMITED,Shanghai Stock Exchange,上海证券交易所,0.051
2026-06-04,CSI 1000,000852,601369,601369.SS,陕鼓动力,Xi'an Shaangu Power Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.071
2026-06-04,CSI 1000,000852,601375,601375.SS,中原证券,"CENTRAL CHINA SECURITIES CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.12
2026-06-04,CSI 1000,000852,601500,601500.SS,通用股份,"JIANGSU GENERAL SCIENCE TECHNOLOGY CO.,LTD",Shanghai Stock Exchange,上海证券交易所,0.043
2026-06-04,CSI 1000,000852,601519,601519.SS,大智慧,Shanghai Great Wisdom Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.129
2026-06-04,CSI 1000,000852,601528,601528.SS,瑞丰银行,"Zhejiang Shaoxing RuiFeng Rural Commercial Bank Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.101
2026-06-04,CSI 1000,000852,601595,601595.SS,上海电影,SHANGHAI FILM CO.LTD,Shanghai Stock Exchange,上海证券交易所,0.041
2026-06-04,CSI 1000,000852,601606,601606.SS,长城军工,"Anhui GreatWall Military Industry Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.134
2026-06-04,CSI 1000,000852,601609,601609.SS,金田股份,"Ningbo Jintian Copper (Group) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.115
2026-06-04,CSI 1000,000852,601619,601619.SS,嘉泽新能,Jiaze Renewables Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.087
2026-06-04,CSI 1000,000852,601636,601636.SS,旗滨集团,Zhuzhou Kibing Group Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.149
2026-06-04,CSI 1000,000852,601677,601677.SS,明泰铝业,Henan Mingtai AL.Industrial Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.25
2026-06-04,CSI 1000,000852,601678,601678.SS,滨化股份,Befar Group Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.119
2026-06-04,CSI 1000,000852,601702,601702.SS,华峰铝业,Shanghai Huafon Aluminium Corporation,Shanghai Stock Exchange,上海证券交易所,0.066
2026-06-04,CSI 1000,000852,601777,601777.SS,千里科技,Lifan Industry (Group) Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.21
2026-06-04,CSI 1000,000852,601778,601778.SS,晶科科技,"Jinko Power Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.182
2026-06-04,CSI 1000,000852,601801,601801.SS,皖新传媒,Anhui Xinhua Media Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.036
2026-06-04,CSI 1000,000852,601811,601811.SS,新华文轩,"Xinhua Winshare Publishing and Media Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.017
2026-06-04,CSI 1000,000852,601858,601858.SS,中国科传,China Science Publishing & Media Ltd.,Shanghai Stock Exchange,上海证券交易所,0.042
2026-06-04,CSI 1000,000852,601860,601860.SS,紫金银行,"Jiangsu Zijin Rural Commercial Bank Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.081
2026-06-04,CSI 1000,000852,601869,601869.SS,长飞光纤,Yangtze Optical Fibre and Cable Joint Stock Limited Company,Shanghai Stock Exchange,上海证券交易所,0.529
2026-06-04,CSI 1000,000852,601882,601882.SS,海天精工,"Ningbo Haitian Precision Machinery Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.036
2026-06-04,CSI 1000,000852,601890,601890.SS,亚星锚链,"Asian Staranchor Chain Co.,Ltd.Jiangsu",Shanghai Stock Exchange,上海证券交易所,0.065
2026-06-04,CSI 1000,000852,601900,601900.SS,南方传媒,Southern Publishing and Media Company Limited,Shanghai Stock Exchange,上海证券交易所,0.045
2026-06-04,CSI 1000,000852,601908,601908.SS,京运通,Beijing Jingyuntong Technology Co Ltd,Shanghai Stock Exchange,上海证券交易所,0.058
2026-06-04,CSI 1000,000852,601949,601949.SS,中国出版,"China Publishing & Media Holdings Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.032
2026-06-04,CSI 1000,000852,601952,601952.SS,苏垦农发,"Jiangsu Provincial Agricultural Reclamation and Development Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.051
2026-06-04,CSI 1000,000852,601963,601963.SS,重庆银行,"BANK OF CHONGQING CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.132
2026-06-04,CSI 1000,000852,601969,601969.SS,海南矿业,"Hainan Mining Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.062
2026-06-04,CSI 1000,000852,601975,601975.SS,招商南油,Nanjing Tanker Corporation,Shanghai Stock Exchange,上海证券交易所,0.203
2026-06-04,CSI 1000,000852,603005,603005.SS,晶方科技,"China Wafer Level CSP Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.288
2026-06-04,CSI 1000,000852,603009,603009.SS,北特科技,"SHANGHAI BEITE TECHNOLOGY GROUP CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.123
2026-06-04,CSI 1000,000852,603013,603013.SS,亚普股份,"YAPP Automotive Systems Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.032
2026-06-04,CSI 1000,000852,603014,603014.SS,威高血净,"Shandong Weigao Blood Purification Products Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.016
2026-06-04,CSI 1000,000852,603025,603025.SS,大豪科技,Beijing Dahao Technology Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.037
2026-06-04,CSI 1000,000852,603026,603026.SS,石大胜华,"Shida Shinghwa Advanced Material Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.132
2026-06-04,CSI 1000,000852,603027,603027.SS,千禾味业,"QIANHE CONDIMENT AND FOOD CO., LTD",Shanghai Stock Exchange,上海证券交易所,0.055
2026-06-04,CSI 1000,000852,603033,603033.SS,三维股份,"Zhejiang Sanwei Rubber Item Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.046
2026-06-04,CSI 1000,000852,603039,603039.SS,泛微网络,"Weaver Network Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.062
2026-06-04,CSI 1000,000852,603043,603043.SS,广州酒家,"GUANGZHOU RESTAURANT GROUP CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.034
2026-06-04,CSI 1000,000852,603055,603055.SS,台华新材,"ZHE JIANG TAIHUA NEW MATERIAL CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.025
2026-06-04,CSI 1000,000852,603057,603057.SS,紫燕食品,"Shanghai Ziyan Foods Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.024
2026-06-04,CSI 1000,000852,603063,603063.SS,禾望电气,"Shenzhen Hopewind Electric Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.274
2026-06-04,CSI 1000,000852,603072,603072.SS,天和磁材,"Baotou Tianhe Magnetics Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.031
2026-06-04,CSI 1000,000852,603083,603083.SS,剑桥科技,"CIG ShangHai CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.616
2026-06-04,CSI 1000,000852,603093,603093.SS,南华期货,"NANHUA FUTURES CO.,LTD",Shanghai Stock Exchange,上海证券交易所,0.043
2026-06-04,CSI 1000,000852,603099,603099.SS,长白山,"Changbai Mountain Tourism Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.046
2026-06-04,CSI 1000,000852,603100,603100.SS,川仪股份,"CHONGQING CHUANYIAUTOMATION CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.052
2026-06-04,CSI 1000,000852,603103,603103.SS,横店影视,"HENGDIAN ENTERTAINMENT CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.019
2026-06-04,CSI 1000,000852,603108,603108.SS,润达医疗,"Shanghai Runda Medical Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.065
2026-06-04,CSI 1000,000852,603118,603118.SS,共进股份,"Shenzhen Gongjin Electronics Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.065
2026-06-04,CSI 1000,000852,603119,603119.SS,浙江荣泰,"Zhejiang Rongtai Electric Material Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.201
2026-06-04,CSI 1000,000852,603127,603127.SS,昭衍新药,"JOINN LABORATORIES (CHINA) CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.167
2026-06-04,CSI 1000,000852,603128,603128.SS,华贸物流,CTS International Logistics Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.045
2026-06-04,CSI 1000,000852,603162,603162.SS,海通发展,"Fujian Highton Development Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.052
2026-06-04,CSI 1000,000852,603169,603169.SS,兰石重装,"Lanzhou LS Heavy Equipment Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.055
2026-06-04,CSI 1000,000852,603171,603171.SS,税友股份,"Servyou Software Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.063
2026-06-04,CSI 1000,000852,603193,603193.SS,润本股份,"Runben Biotechnology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.029
2026-06-04,CSI 1000,000852,603194,603194.SS,中力股份,"Zhejiang E-P Equipment Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.019
2026-06-04,CSI 1000,000852,603197,603197.SS,保隆科技,Shanghai Baolong Automotive Corporation,Shanghai Stock Exchange,上海证券交易所,0.051
2026-06-04,CSI 1000,000852,603202,603202.SS,天有为,"Heilongjiang Tianyouwei Electronics Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.033
2026-06-04,CSI 1000,000852,603218,603218.SS,日月股份,"Riyue Heavy Industry Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.065
2026-06-04,CSI 1000,000852,603219,603219.SS,富佳股份,"Ningbo Fujia Industrial Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.019
2026-06-04,CSI 1000,000852,603220,603220.SS,中贝通信,"China Bester Group Telecom CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.081
2026-06-04,CSI 1000,000852,603227,603227.SS,雪峰科技,"Xinjiang XuefengSci-Tech (Group) Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.06
2026-06-04,CSI 1000,000852,603229,603229.SS,奥翔药业,"Zhejiang Ausun Pharmaceutical Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.042
2026-06-04,CSI 1000,000852,603236,603236.SS,移远通信,"Quectel Wireless Solutions Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.163
2026-06-04,CSI 1000,000852,603256,603256.SS,宏和科技,"GRACE FABRIC TECHNOLOGY CO.,LTD",Shanghai Stock Exchange,上海证券交易所,0.383
2026-06-04,CSI 1000,000852,603262,603262.SS,技源集团,"TSI Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.012
2026-06-04,CSI 1000,000852,603267,603267.SS,鸿远电子,"Beijing Yuanliu Hongyuan Electronic Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.121
2026-06-04,CSI 1000,000852,603279,603279.SS,景津装备,Jingjin Equipment Inc.,Shanghai Stock Exchange,上海证券交易所,0.057
2026-06-04,CSI 1000,000852,603283,603283.SS,赛腾股份,"Suzhou Secote Precision Electronic Co.,LTD",Shanghai Stock Exchange,上海证券交易所,0.111
2026-06-04,CSI 1000,000852,603297,603297.SS,永新光学,"NINGBO YONG XIN OPTICS CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.063
2026-06-04,CSI 1000,000852,603299,603299.SS,苏盐井神,"Jiang Su Suyan Jingshen Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.042
2026-06-04,CSI 1000,000852,603300,603300.SS,海南华铁,"Zhejiang Haikong Nanke Huatie Digital Intelligence & Technology Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.096
2026-06-04,CSI 1000,000852,603305,603305.SS,旭升集团,"Ningbo Xusheng Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.112
2026-06-04,CSI 1000,000852,603306,603306.SS,华懋科技,"HMT (Xiamen) New Technical Materials Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.311
2026-06-04,CSI 1000,000852,603308,603308.SS,应流股份,"ANHUI YINGLIU ELECTROMECHANICAL CO., LTD",Shanghai Stock Exchange,上海证券交易所,0.331
2026-06-04,CSI 1000,000852,603317,603317.SS,天味食品,"Sichuan Teway Food Group Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.051
2026-06-04,CSI 1000,000852,603323,603323.SS,苏农银行,"Jiangsu Suzhou Rural Commercial Bank Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.103
2026-06-04,CSI 1000,000852,603327,603327.SS,福蓉科技,"SichuanFurong Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.033
2026-06-04,CSI 1000,000852,603328,603328.SS,依顿电子,"Guangdong Ellington Electronics Technology Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.068
2026-06-04,CSI 1000,000852,603337,603337.SS,杰克科技,"Jack Sewing Machine Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.082
2026-06-04,CSI 1000,000852,603355,603355.SS,莱克电气,"Kingclean Electric Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.034
2026-06-04,CSI 1000,000852,603358,603358.SS,华达科技,"Huada Automotive Technology Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.099
2026-06-04,CSI 1000,000852,603360,603360.SS,百傲化学,"DalianBio-ChemCo.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.082
2026-06-04,CSI 1000,000852,603383,603383.SS,顶点软件,"Fujian Apex Software Co.,LTD",Shanghai Stock Exchange,上海证券交易所,0.042
2026-06-04,CSI 1000,000852,603393,603393.SS,新天然气,"Xinjiang Xintai Natural Gas Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.073
2026-06-04,CSI 1000,000852,603395,603395.SS,红四方,"CNSIG Anhui Hongsifang Fertilizer Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.02
2026-06-04,CSI 1000,000852,603456,603456.SS,九洲药业,"Zhejiang Jiuzhou Pharmaceutical Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.073
2026-06-04,CSI 1000,000852,603477,603477.SS,巨星农牧,Leshan Giantstar Farming&Husbandry Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.052
2026-06-04,CSI 1000,000852,603496,603496.SS,恒为科技,EmbedWay Technologies (Shanghai) Corporation,Shanghai Stock Exchange,上海证券交易所,0.056
2026-06-04,CSI 1000,000852,603505,603505.SS,金石资源,"China Kings Resources Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.083
2026-06-04,CSI 1000,000852,603508,603508.SS,思维列控,"Henan Thinker Automatic Equipment Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.046
2026-06-04,CSI 1000,000852,603516,603516.SS,淳中科技,"Beijing Tricolor Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.172
2026-06-04,CSI 1000,000852,603530,603530.SS,神马电力,"Jiangsu Shemar Electric Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.053
2026-06-04,CSI 1000,000852,603533,603533.SS,掌阅科技,"IReader Technology Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.068
2026-06-04,CSI 1000,000852,603556,603556.SS,海兴电力,"Hexing Electrical Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.056
2026-06-04,CSI 1000,000852,603567,603567.SS,珍宝岛,"HeiLongJiang ZBD Pharmaceutical Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.029
2026-06-04,CSI 1000,000852,603583,603583.SS,捷昌驱动,"Zhejiang Jiecang Linear Motion Technology Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.052
2026-06-04,CSI 1000,000852,603588,603588.SS,高能环境,"Beijing GeoEnviron Engineering & Technology, Inc..",Shanghai Stock Exchange,上海证券交易所,0.161
2026-06-04,CSI 1000,000852,603599,603599.SS,广信股份,"Anhui Guangxin Agrochemical Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.066
2026-06-04,CSI 1000,000852,603612,603612.SS,索通发展,"Sunstone Development Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.078
2026-06-04,CSI 1000,000852,603613,603613.SS,国联股份,"Beijing United Information Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.128
2026-06-04,CSI 1000,000852,603619,603619.SS,中曼石油,"ZhongMan Petroleum And Natural Gas Group Corp., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.103
2026-06-04,CSI 1000,000852,603638,603638.SS,艾迪精密,"Yantai Eddie Precision Machinery Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.059
2026-06-04,CSI 1000,000852,603662,603662.SS,柯力传感,"Keli Sensing Technology (Ningbo) Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.092
2026-06-04,CSI 1000,000852,603663,603663.SS,三祥新材,"Sanxiang Advanced Materials Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.134
2026-06-04,CSI 1000,000852,603667,603667.SS,五洲新春,"Zhejiang XCC Group Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.198
2026-06-04,CSI 1000,000852,603678,603678.SS,火炬电子,"FUJIAN TORCH ELECTRON TECHNOLOGY CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.149
2026-06-04,CSI 1000,000852,603690,603690.SS,至纯科技,"PNC Process Systems Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.082
2026-06-04,CSI 1000,000852,603693,603693.SS,江苏新能,"Jiangsu New Energy Development Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.034
2026-06-04,CSI 1000,000852,603698,603698.SS,航天工程,"Changzheng Engineering Co., LTD",Shanghai Stock Exchange,上海证券交易所,0.056
2026-06-04,CSI 1000,000852,603713,603713.SS,密尔克卫,"MILKYWAY INTELLIGENT SUPPLY CHAIN SERVICE GROUP CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.057
2026-06-04,CSI 1000,000852,603730,603730.SS,岱美股份,"SHANGHAI DAIMAY AUTOMOTIVE INTERIOR CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.06
2026-06-04,CSI 1000,000852,603733,603733.SS,仙鹤股份,"Xianhe Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.052
2026-06-04,CSI 1000,000852,603809,603809.SS,豪能股份,"CHENGDU HAONENG TECHNOLOGY CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.072
2026-06-04,CSI 1000,000852,603826,603826.SS,坤彩科技,"Fujian Kuncai Material Technology Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.068
2026-06-04,CSI 1000,000852,603866,603866.SS,桃李面包,"Toly Bread Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.033
2026-06-04,CSI 1000,000852,603871,603871.SS,嘉友国际,"Jiayou International Logistics Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.086
2026-06-04,CSI 1000,000852,603876,603876.SS,鼎胜新材,"Jiangsu Dingsheng New Material Joint-Stock Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.159
2026-06-04,CSI 1000,000852,603881,603881.SS,数据港,"Shanghai AtHub Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.164
2026-06-04,CSI 1000,000852,603883,603883.SS,老百姓,Laobaixing Pharmacy Chain Joint Stock Company,Shanghai Stock Exchange,上海证券交易所,0.06
